RecordID,Brainwave,TP9,AF7,AF8,TP10
442,Delta,1.3956935,1.3897784,0.33971676,0.73774594
443,Theta,1.0300685,0.24174626,0.09553431,0.31383893
444,Gamma,-0.3692707,-0.47835955,-0.31123206,0.011118603
445,Alpha,0.7371003,-0.07732675,0.04619143,0.40174988
446,Beta,0.39489168,-0.04296034,0.40675575,0.5665532
447,Delta,1.3956935,1.3897784,0.33971676,0.73774594
448,Theta,1.0300685,0.24174626,0.09553431,0.31383893
449,Gamma,-0.3692707,-0.47835955,-0.31123206,0.011118603
450,Alpha,0.7371003,-0.07732675,0.04619143,0.40174988
451,Beta,0.39489168,-0.04296034,0.40675575,0.5665532
452,Delta,1.3956935,1.3897784,0.33971676,0.73774594
453,Theta,1.0300685,0.24174626,0.09553431,0.31383893
454,Gamma,-0.3692707,-0.47835955,-0.31123206,0.011118603
455,Alpha,0.7371003,-0.07732675,0.04619143,0.40174988
456,Beta,0.39489168,-0.04296034,0.40675575,0.5665532
457,Delta,1.3956935,1.3897784,0.33971676,0.73774594
458,Theta,1.0300685,0.24174626,0.09553431,0.31383893
459,Gamma,-0.3692707,-0.47835955,-0.31123206,0.011118603
460,Alpha,0.7371003,-0.07732675,0.04619143,0.40174988
461,Beta,0.39489168,-0.04296034,0.40675575,0.5665532
462,Delta,1.3956935,1.3897784,0.33971676,0.73774594
463,Theta,1.0300685,0.24174626,0.09553431,0.31383893
464,Gamma,-0.3692707,-0.47835955,-0.31123206,0.011118603
465,Alpha,0.7371003,-0.07732675,0.04619143,0.40174988
466,Beta,0.39489168,-0.04296034,0.40675575,0.5665532
467,Delta,1.3956935,1.3897784,0.33971676,0.73774594
468,Theta,1.0300685,0.24174626,0.09553431,0.31383893
469,Gamma,-0.3692707,-0.47835955,-0.31123206,0.011118603
470,Alpha,0.7371003,-0.07732675,0.04619143,0.40174988
471,Beta,0.39489168,-0.04296034,0.40675575,0.5665532
472,Delta,1.3956935,1.3897784,0.33971676,0.73774594
473,Theta,1.0300685,0.24174626,0.09553431,0.31383893
474,Gamma,-0.3692707,-0.47835955,-0.31123206,0.011118603
475,Alpha,0.7371003,-0.07732675,0.04619143,0.40174988
476,Beta,0.39489168,-0.04296034,0.40675575,0.5665532
477,Delta,1.3956935,1.3897784,0.33971676,0.73774594
478,Theta,1.0300685,0.24174626,0.09553431,0.31383893
479,Gamma,-0.3692707,-0.47835955,-0.31123206,0.011118603
480,Alpha,0.7371003,-0.07732675,0.04619143,0.40174988
481,Beta,0.39489168,-0.04296034,0.40675575,0.5665532
482,Delta,1.3956935,1.3897784,0.33971676,0.73774594
483,Theta,1.0300685,0.24174626,0.09553431,0.31383893
484,Gamma,-0.3692707,-0.47835955,-0.31123206,0.011118603
485,Alpha,0.7371003,-0.07732675,0.04619143,0.40174988
486,Beta,0.39489168,-0.04296034,0.40675575,0.5665532
487,Delta,1.3956935,1.3897784,0.33971676,0.73774594
488,Theta,1.0300685,0.24174626,0.09553431,0.31383893
489,Gamma,-0.3692707,-0.47835955,-0.31123206,0.011118603
490,Alpha,0.7371003,-0.07732675,0.04619143,0.40174988
491,Beta,0.39489168,-0.04296034,0.40675575,0.5665532
492,Delta,1.3956935,1.3897784,0.33971676,0.73774594
493,Theta,1.0300685,0.24174626,0.09553431,0.31383893
494,Gamma,-0.3692707,-0.47835955,-0.31123206,0.011118603
495,Alpha,0.7371003,-0.07732675,0.04619143,0.40174988
496,Beta,0.39489168,-0.04296034,0.40675575,0.5665532
497,Delta,1.3956935,1.3897784,0.33971676,0.73774594
498,Theta,1.0300685,0.24174626,0.09553431,0.31383893
499,Gamma,-0.3692707,-0.47835955,-0.31123206,0.011118603
500,Alpha,0.7371003,-0.07732675,0.04619143,0.40174988
501,Beta,0.39489168,-0.04296034,0.40675575,0.5665532
502,Delta,1.3956935,1.3897784,0.33971676,0.73774594
503,Theta,1.0300685,0.24174626,0.09553431,0.31383893
504,Gamma,-0.3692707,-0.47835955,-0.31123206,0.011118603
505,Alpha,0.7371003,-0.07732675,0.04619143,0.40174988
506,Beta,0.39489168,-0.04296034,0.40675575,0.5665532
507,Delta,1.3956935,1.3897784,0.33971676,0.73774594
508,Theta,1.0300685,0.24174626,0.09553431,0.31383893
509,Gamma,-0.3692707,-0.47835955,-0.31123206,0.011118603
510,Alpha,0.7371003,-0.07732675,0.04619143,0.40174988
511,Beta,0.39489168,-0.04296034,0.40675575,0.5665532
512,Delta,1.3956935,1.3897784,0.33971676,0.73774594
513,Theta,1.0300685,0.24174626,0.09553431,0.31383893
514,Gamma,-0.3692707,-0.47835955,-0.31123206,0.011118603
515,Alpha,0.7371003,-0.07732675,0.04619143,0.40174988
516,Beta,0.39489168,-0.04296034,0.40675575,0.5665532
517,Delta,1.3956935,1.3897784,0.33971676,0.73774594
518,Theta,1.0300685,0.24174626,0.09553431,0.31383893
519,Gamma,-0.3692707,-0.47835955,-0.31123206,0.011118603
520,Alpha,0.7371003,-0.07732675,0.04619143,0.40174988
521,Beta,0.39489168,-0.04296034,0.40675575,0.5665532
522,Delta,1.3956935,1.3897784,0.33971676,0.73774594
523,Theta,1.0300685,0.24174626,0.09553431,0.31383893
524,Gamma,-0.3692707,-0.47835955,-0.31123206,0.011118603
525,Alpha,0.7371003,-0.07732675,0.04619143,0.40174988
526,Beta,0.39489168,-0.04296034,0.40675575,0.5665532
527,Delta,1.3956935,1.3897784,0.33971676,0.73774594
528,Theta,1.0300685,0.24174626,0.09553431,0.31383893
529,Gamma,-0.3692707,-0.47835955,-0.31123206,0.011118603
530,Alpha,0.7371003,-0.07732675,0.04619143,0.40174988
531,Beta,0.39489168,-0.04296034,0.40675575,0.5665532
532,Delta,1.3956935,1.3897784,0.33971676,0.73774594
533,Theta,1.0300685,0.24174626,0.09553431,0.31383893
534,Gamma,-0.3692707,-0.47835955,-0.31123206,0.011118603
535,Alpha,0.7371003,-0.07732675,0.04619143,0.40174988
536,Beta,0.39489168,-0.04296034,0.40675575,0.5665532
537,Delta,1.3956935,1.3897784,0.33971676,0.73774594
538,Theta,1.0300685,0.24174626,0.09553431,0.31383893
539,Gamma,-0.3692707,-0.47835955,-0.31123206,0.011118603
540,Alpha,0.7371003,-0.07732675,0.04619143,0.40174988
541,Beta,0.39489168,-0.04296034,0.40675575,0.5665532
542,Delta,1.3956935,1.3897784,0.33971676,0.73774594
543,Theta,1.0300685,0.24174626,0.09553431,0.31383893
544,Gamma,-0.3692707,-0.47835955,-0.31123206,0.011118603
545,Alpha,0.7371003,-0.07732675,0.04619143,0.40174988
546,Beta,0.39489168,-0.04296034,0.40675575,0.5665532
547,Delta,1.3956935,1.3897784,0.33971676,0.73774594
548,Theta,1.0300685,0.24174626,0.09553431,0.31383893
549,Gamma,-0.3692707,-0.47835955,-0.31123206,0.011118603
550,Alpha,0.7371003,-0.07732675,0.04619143,0.40174988
551,Beta,0.39489168,-0.04296034,0.40675575,0.5665532
552,Delta,1.3956935,1.3897784,0.33971676,0.73774594
553,Theta,1.0300685,0.24174626,0.09553431,0.31383893
554,Gamma,-0.3692707,-0.47835955,-0.31123206,0.011118603
555,Alpha,0.7371003,-0.07732675,0.04619143,0.40174988
556,Beta,0.39489168,-0.04296034,0.40675575,0.5665532
557,Delta,1.3956935,1.3897784,0.33971676,0.73774594
558,Theta,1.0300685,0.24174626,0.09553431,0.31383893
559,Gamma,-0.3692707,-0.47835955,-0.31123206,0.011118603
560,Alpha,0.7371003,-0.07732675,0.04619143,0.40174988
561,Beta,0.39489168,-0.04296034,0.40675575,0.5665532
562,Delta,1.3956935,1.3897784,0.33971676,0.73774594
563,Theta,1.0300685,0.24174626,0.09553431,0.31383893
564,Gamma,-0.3692707,-0.47835955,-0.31123206,0.011118603
565,Alpha,0.7371003,-0.07732675,0.04619143,0.40174988
566,Beta,0.39489168,-0.04296034,0.40675575,0.5665532
567,Delta,1.3956935,1.3897784,0.33971676,0.73774594
568,Theta,1.0300685,0.24174626,0.09553431,0.31383893
569,Gamma,-0.3692707,-0.47835955,-0.31123206,0.011118603
570,Alpha,0.7371003,-0.07732675,0.04619143,0.40174988
571,Beta,0.39489168,-0.04296034,0.40675575,0.5665532
572,Delta,1.3956935,1.3897784,0.33971676,0.73774594
573,Theta,1.0300685,0.24174626,0.09553431,0.31383893
574,Gamma,-0.3692707,-0.47835955,-0.31123206,0.011118603
575,Alpha,0.7371003,-0.07732675,0.04619143,0.40174988
576,Beta,0.39489168,-0.04296034,0.40675575,0.5665532
577,Delta,1.3956935,1.3897784,0.33971676,0.73774594
578,Theta,1.0300685,0.24174626,0.09553431,0.31383893
579,Gamma,-0.3692707,-0.47835955,-0.31123206,0.011118603
580,Alpha,0.7371003,-0.07732675,0.04619143,0.40174988
581,Beta,0.39489168,-0.04296034,0.40675575,0.5665532
582,Delta,1.3956935,1.3897784,0.33971676,0.73774594
583,Theta,1.0300685,0.24174626,0.09553431,0.31383893
584,Gamma,-0.3692707,-0.47835955,-0.31123206,0.011118603
585,Alpha,0.7371003,-0.07732675,0.04619143,0.40174988
586,Beta,0.39489168,-0.04296034,0.40675575,0.5665532
587,Delta,1.3956935,1.3897784,0.33971676,0.73774594
588,Theta,1.0300685,0.24174626,0.09553431,0.31383893
589,Gamma,-0.3692707,-0.47835955,-0.31123206,0.011118603
590,Alpha,0.7371003,-0.07732675,0.04619143,0.40174988
591,Beta,0.39489168,-0.04296034,0.40675575,0.5665532
592,Delta,1.3956935,1.3897784,0.33971676,0.73774594
593,Theta,1.0300685,0.24174626,0.09553431,0.31383893
594,Gamma,-0.3692707,-0.47835955,-0.31123206,0.011118603
595,Alpha,0.7371003,-0.07732675,0.04619143,0.40174988
596,Beta,0.39489168,-0.04296034,0.40675575,0.5665532
597,Delta,1.3956935,1.3897784,0.33971676,0.73774594
598,Theta,1.0300685,0.24174626,0.09553431,0.31383893
599,Gamma,-0.3692707,-0.47835955,-0.31123206,0.011118603
600,Alpha,0.7371003,-0.07732675,0.04619143,0.40174988
601,Beta,0.39489168,-0.04296034,0.40675575,0.5665532
602,Delta,1.3956935,1.3897784,0.33971676,0.73774594
603,Theta,1.0300685,0.24174626,0.09553431,0.31383893
604,Gamma,-0.3692707,-0.47835955,-0.31123206,0.011118603
605,Alpha,0.7371003,-0.07732675,0.04619143,0.40174988
606,Beta,0.39489168,-0.04296034,0.40675575,0.5665532
607,Delta,1.3956935,1.3897784,0.33971676,0.73774594
608,Theta,1.0300685,0.24174626,0.09553431,0.31383893
609,Gamma,-0.3692707,-0.47835955,-0.31123206,0.011118603
610,Alpha,0.7371003,-0.07732675,0.2303393,0.40174988
611,Beta,0.39489168,-0.04296034,0.01997822,0.5665532
612,Delta,1.3956935,1.3897784,1.4228526,0.73774594
613,Theta,1.0300685,0.24174626,0.32303345,0.31383893
614,Gamma,-0.3692707,-0.47835955,-0.6574751,0.011118603
615,Alpha,0.7371003,-0.07732675,0.30094543,0.40174988
616,Beta,0.39489168,-0.04296034,0.032604717,0.5665532
617,Delta,1.3956935,1.3897784,1.4570631,0.73774594
618,Theta,1.0300685,0.24174626,0.4239904,0.31383893
619,Gamma,-0.3692707,-0.47835955,-0.6246558,0.011118603
620,Alpha,0.7371003,-0.07732675,0.30094543,0.40174988
621,Beta,0.39489168,-0.04296034,0.032604717,0.5665532
622,Delta,1.3956935,1.3897784,1.4570631,0.73774594
623,Theta,1.0300685,0.24174626,0.4239904,0.31383893
624,Gamma,-0.3692707,-0.47835955,-0.6246558,0.011118603
625,Alpha,0.7371003,-0.07732675,0.30094543,0.40174988
626,Beta,0.39489168,-0.04296034,0.032604717,0.5665532
627,Delta,1.3956935,1.3897784,1.4570631,0.73774594
628,Theta,1.0300685,0.24174626,0.4239904,0.31383893
629,Gamma,-0.3692707,-0.47835955,-0.6246558,0.011118603
630,Alpha,0.7371003,-0.07732675,0.30094543,0.40174988
631,Beta,0.39489168,-0.04296034,0.032604717,0.5665532
632,Delta,1.3956935,1.3897784,1.4570631,0.73774594
633,Theta,1.0300685,0.24174626,0.4239904,0.31383893
634,Gamma,-0.3692707,-0.47835955,-0.6246558,0.011118603
635,Alpha,0.7371003,-0.07732675,0.30094543,0.40174988
636,Beta,0.39489168,-0.04296034,0.032604717,0.5665532
637,Delta,1.3956935,1.3897784,1.4570631,0.73774594
638,Theta,1.0300685,0.24174626,0.4239904,0.31383893
639,Gamma,-0.3692707,-0.47835955,-0.6246558,0.011118603
640,Alpha,0.7371003,-0.07732675,0.30094543,0.40174988
641,Beta,0.39489168,-0.04296034,0.032604717,0.5665532
642,Delta,1.3956935,1.3897784,1.4570631,0.73774594
643,Theta,1.0300685,0.24174626,0.4239904,0.31383893
644,Gamma,-0.3692707,-0.47835955,-0.6246558,0.011118603
645,Alpha,0.7371003,-0.07732675,0.30094543,0.40174988
646,Beta,0.39489168,-0.04296034,0.032604717,0.5665532
647,Delta,1.3956935,1.3897784,1.4570631,0.73774594
648,Theta,1.0300685,0.24174626,0.4239904,0.31383893
649,Gamma,-0.3692707,-0.47835955,-0.6246558,0.011118603
650,Alpha,0.7371003,-0.07732675,0.30094543,0.40174988
651,Beta,0.39489168,-0.04296034,0.032604717,0.5665532
652,Delta,1.3956935,1.3897784,1.4570631,0.73774594
653,Theta,1.0300685,0.24174626,0.4239904,0.31383893
654,Gamma,-0.3692707,-0.47835955,-0.6246558,0.011118603
655,Alpha,0.7371003,-0.07732675,0.30094543,0.40174988
656,Beta,0.39489168,-0.04296034,0.032604717,0.5665532
657,Delta,1.3956935,1.3897784,1.4570631,0.73774594
658,Theta,1.0300685,0.24174626,0.4239904,0.31383893
659,Gamma,-0.3692707,-0.47835955,-0.6246558,0.011118603
660,Alpha,0.7371003,-0.07732675,0.30094543,0.40174988
661,Beta,0.39489168,-0.04296034,0.032604717,0.5665532
662,Delta,1.3956935,1.3897784,1.4570631,0.73774594
663,Theta,1.0300685,0.24174626,0.4239904,0.31383893
664,Gamma,-0.3692707,-0.47835955,-0.6246558,0.011118603
665,Alpha,0.7371003,-0.07732675,0.30094543,0.40174988
666,Beta,0.39489168,-0.04296034,0.032604717,0.5665532
667,Delta,1.3956935,1.3897784,1.4570631,0.73774594
668,Theta,1.0300685,0.24174626,0.4239904,0.31383893
669,Gamma,-0.3692707,-0.47835955,-0.6246558,0.011118603
670,Alpha,0.7371003,-0.07732675,0.30094543,0.40174988
671,Beta,0.39489168,-0.04296034,0.026914928,0.5665532
672,Delta,1.3956935,1.3897784,1.4539151,0.73774594
673,Theta,1.0300685,0.24174626,0.43961805,0.31383893
674,Gamma,-0.3692707,-0.47835955,-0.6053435,0.011118603
675,Alpha,0.7371003,-0.07732675,0.30094543,0.40174988
676,Beta,0.39489168,-0.04296034,0.026914928,0.5665532
677,Delta,1.3956935,1.3897784,1.4539151,0.73774594
678,Theta,1.0300685,0.24174626,0.43961805,0.31383893
679,Gamma,-0.3692707,-0.47835955,-0.6053435,0.011118603
680,Alpha,0.7371003,-0.07732675,0.30094543,0.40174988
681,Beta,0.39489168,-0.04296034,0.026914928,0.5665532
682,Delta,1.3956935,1.3897784,1.4539151,0.73774594
683,Theta,1.0300685,0.24174626,0.43961805,0.31383893
684,Gamma,-0.3692707,-0.47835955,-0.6053435,0.011118603
685,Alpha,0.7371003,-0.07732675,0.30094543,0.40174988
686,Beta,0.39489168,-0.04296034,0.026914928,0.5665532
687,Delta,1.3956935,1.3897784,1.4539151,0.73774594
688,Theta,1.0300685,0.24174626,0.43961805,0.31383893
689,Gamma,-0.3692707,-0.47835955,-0.6053435,0.011118603
690,Alpha,0.7371003,-0.07732675,0.30094543,0.40174988
691,Beta,0.39489168,-0.04296034,0.026914928,0.5665532
692,Delta,1.3956935,1.3897784,1.4539151,0.73774594
693,Theta,1.0300685,0.24174626,0.43961805,0.31383893
694,Gamma,-0.3692707,-0.47835955,-0.6053435,0.011118603
695,Alpha,0.7371003,-0.07732675,0.22945403,0.40174988
696,Beta,0.39489168,-0.04296034,0.095423505,0.5665532
697,Delta,1.3956935,1.3897784,0.6305849,0.73774594
698,Theta,1.0300685,0.24174626,0.064048834,0.31383893
699,Gamma,-0.3692707,-0.47835955,-0.5710712,0.011118603
700,Alpha,0.7371003,-0.07732675,0.24386318,0.40174988
701,Beta,0.39489168,-0.04296034,0.05196594,0.5665532
702,Delta,1.3956935,1.3897784,0.6340978,0.73774594
703,Theta,1.0300685,0.24174626,0.10442147,0.31383893
704,Gamma,-0.3692707,-0.47835955,-0.59221613,0.011118603
705,Alpha,0.7371003,-0.07732675,0.25505847,0.40174988
706,Beta,0.39489168,-0.04296034,0.019356208,0.5665532
707,Delta,1.3956935,1.3897784,0.6091124,0.73774594
708,Theta,1.0300685,0.24174626,0.116050445,0.31383893
709,Gamma,-0.3692707,-0.47835955,-0.6163015,0.011118603
710,Alpha,0.7371003,-0.07732675,0.26109076,0.40174988
711,Beta,0.39489168,-0.04296034,-0.003843873,0.5665532
712,Delta,1.3956935,1.3897784,0.56775606,0.73774594
713,Theta,1.0300685,0.24174626,0.105570324,0.31383893
714,Gamma,-0.3692707,-0.47835955,-0.63071513,0.011118603
715,Alpha,0.7371003,-0.07732675,0.2648084,0.40174988
716,Beta,0.39489168,-0.04296034,-0.02325283,0.5665532
717,Delta,1.3956935,1.3897784,0.521117,0.73774594
718,Theta,1.0300685,0.24174626,0.082821086,0.31383893
719,Gamma,-0.3692707,-0.47835955,-0.6278141,0.011118603
720,Alpha,0.7371003,-0.07732675,0.2648084,0.612286
721,Beta,0.39489168,-0.04296034,-0.043725006,0.6250136
722,Delta,1.3956935,1.3897784,0.47670865,1.2726184
723,Theta,1.0300685,0.24174626,0.052477866,1.0576131
724,Gamma,-0.3692707,-0.47835955,-0.60993236,0.5364402
725,Alpha,0.7371003,0.3037885,0.2648084,0.63319755
726,Beta,0.39489168,-0.31051746,-0.06664105,0.6571151
727,Delta,1.3956935,0.6929175,0.43599045,1.1972663
728,Theta,1.0300685,0.5766544,0.017126368,1.0108546
729,Gamma,-0.3692707,-0.7703173,-0.58689135,0.56869876
730,Alpha,0.7371003,0.3130226,0.2648084,0.63319755
731,Beta,0.39489168,-0.30745408,-0.09017842,0.6716848
732,Delta,1.3956935,0.69710135,0.40014467,1.1288348
733,Theta,1.0300685,0.56684595,-0.01880169,0.98136646
734,Gamma,-0.3692707,-0.7947883,-0.56828314,0.5695815
735,Alpha,0.7371003,0.3130226,0.2648084,0.63319755
736,Beta,0.39489168,-0.31117862,-0.1109629,0.666956
737,Delta,1.3956935,0.68063533,0.36855206,1.0732857
738,Theta,1.0300685,0.53129196,-0.05316111,0.96019995
739,Gamma,-0.3692707,-0.79097325,-0.5586144,0.5481002
740,Alpha,0.7371003,0.3130226,0.2648084,0.6358593
741,Beta,0.39489168,-0.3254977,-0.12622705,0.6503987
742,Delta,1.3956935,0.6501706,0.339551,1.0294665
743,Theta,1.0300685,0.48628816,-0.08335583,0.9399321
744,Gamma,-0.3692707,-0.7740289,-0.557754,0.5179177
745,Alpha,0.7371003,0.3130226,0.2648084,0.6379978
746,Beta,0.39489168,-0.34238842,-0.13582262,0.631991
747,Delta,1.3956935,0.62579215,0.31403753,0.9958527
748,Theta,1.0300685,0.44666073,-0.10670455,0.9186517
749,Gamma,-0.3692707,-0.7566606,-0.5636113,0.492456
750,Alpha,0.7371003,0.31551722,0.2648084,0.6379978
751,Beta,0.39489168,-0.35193482,-0.14199896,0.6184141
752,Delta,1.3956935,0.6227992,0.29276434,0.97057563
753,Theta,1.0300685,0.41374448,-0.124353275,0.8968549
754,Gamma,-0.3692707,-0.74442637,-0.574175,0.47866246
755,Alpha,0.9029567,0.3169926,0.17118165,0.6379978
756,Beta,0.55918145,-0.3507096,-0.1906851,0.61036956
757,Delta,1.4305329,0.6485174,0.25465232,0.9587423
758,Theta,1.3189645,0.38403314,-0.15110837,0.8766584
759,Gamma,0.17494555,-0.7367696,-0.59065205,0.4750428
760,Alpha,0.9635817,0.33675024,0.115920946,0.6379978
761,Beta,0.6292952,-0.33634508,-0.22643091,0.61036956
762,Delta,1.456175,0.69113135,0.24895546,0.9587423
763,Theta,1.293509,0.3612498,-0.16682096,0.8766584
764,Gamma,0.16068527,-0.7328939,-0.6073602,0.4750428
765,Alpha,0.97089696,0.35576522,0.082373776,0.6379978
766,Beta,0.66884094,-0.3095782,-0.24288937,0.61036956
767,Delta,1.4966964,0.735659,0.25494534,0.9587423
768,Theta,1.2700083,0.35341966,-0.18771249,0.8766584
769,Gamma,0.14828199,-0.73379207,-0.6209225,0.4750428
770,Alpha,0.98973006,0.36084104,0.06752003,0.6379978
771,Beta,0.6803104,-0.27913418,-0.24536608,0.61036956
772,Delta,1.5271295,0.7804857,0.26609325,0.9587423
773,Theta,1.249411,0.3599381,-0.2153792,0.8766584
774,Gamma,0.137763,-0.7408762,-0.6262451,0.4750428
775,Alpha,0.98973006,0.36658314,0.066588216,0.6379978
776,Beta,0.67484874,-0.25634855,-0.24395706,0.61036956
777,Delta,1.552649,0.8258404,0.28322425,0.9587423
778,Theta,1.2310882,0.36896443,-0.2477746,0.8766584
779,Gamma,0.1271462,-0.7528894,-0.62155515,0.4750428
780,Alpha,0.98973006,0.36658314,0.07445815,0.580365
781,Beta,0.67484874,-0.24211419,-0.24181892,0.6165343
782,Delta,1.552649,0.86334234,0.3116457,0.84080803
783,Theta,1.2310882,0.36991227,-0.27714178,0.7799701
784,Gamma,0.1271462,-0.7601719,-0.6076086,0.48875147
785,Alpha,0.98973006,0.3050233,0.053589426,0.5481899
786,Beta,0.67484874,-0.22827072,-0.22863942,0.6220172
787,Delta,1.552649,0.89090395,0.36019295,0.7138247
788,Theta,1.2310882,0.34440055,-0.28288755,0.7302012
789,Gamma,0.1271462,-0.76959497,-0.578183,0.4923079
790,Alpha,0.98973006,0.2850545,-0.01975594,0.5071878
791,Beta,0.67484874,-0.19214712,-0.19495481,0.61961514
792,Delta,1.552649,0.9069511,0.4336568,0.6141148
793,Theta,1.2310882,0.32411155,-0.24905725,0.7217969
794,Gamma,0.1271462,-0.729968,-0.5310868,0.47619396
795,Alpha,0.98973006,0.26340237,-0.071019575,0.46039456
796,Beta,0.67484874,-0.14880902,-0.1485665,0.6017744
797,Delta,1.552649,0.9098611,0.5140473,0.5545271
798,Theta,1.2310882,0.30643666,-0.18556444,0.7246213
799,Gamma,0.1271462,-0.67057437,-0.47972113,0.4356212
800,Alpha,0.98973006,0.2824165,-0.06864791,0.37736103
801,Beta,0.67484874,-0.116036385,-0.10702755,0.5671614
802,Delta,1.552649,0.90116954,0.57803804,0.5498954
803,Theta,1.2310882,0.3001173,-0.12242517,0.72069013
804,Gamma,0.1271462,-0.62138563,-0.4439369,0.37782997
805,Alpha,0.98973006,0.33976388,-0.031349268,0.29669127
806,Beta,0.67484874,-0.101530224,-0.08086491,0.52314246
807,Delta,1.552649,0.88884103,0.61669296,0.58681625
808,Theta,1.2310882,0.30952796,-0.0787063,0.7045593
809,Gamma,0.1271462,-0.5959349,-0.43218088,0.325179
810,Alpha,0.98973006,0.34396067,-0.01904707,0.2643986
811,Beta,0.67484874,-0.09961858,-0.07086868,0.4891567
812,Delta,1.552649,0.8783811,0.6371439,0.63255084
813,Theta,1.2310882,0.32643226,-0.05490768,0.67517775
814,Gamma,0.1271462,-0.5918336,-0.4391016,0.30717078
815,Alpha,0.9787584,0.34396067,-0.01904707,0.2643986
816,Beta,0.70269495,-0.102008544,-0.07285415,0.4891567
817,Delta,1.5461458,0.87134904,0.6496685,0.63255084
818,Theta,1.208543,0.34136105,-0.04367529,0.67517775
819,Gamma,0.110297725,-0.5979344,-0.45220494,0.30717078
820,Alpha,0.9705092,0.34396067,-0.018319175,0.2643986
821,Beta,0.7364966,-0.10480052,-0.08220362,0.4891567
822,Delta,1.5706124,0.86353403,0.65916055,0.63255084
823,Theta,1.1793325,0.35357836,-0.038303334,0.67517775
824,Gamma,0.09699761,-0.60440505,-0.46178403,0.30717078
825,Alpha,0.96027356,0.34396067,0.00386288,0.2643986
826,Beta,0.7621002,-0.108931184,-0.09428373,0.4891567
827,Delta,1.6094407,0.85026836,0.66493607,0.63255084
828,Theta,1.1481365,0.36804843,-0.034845263,0.67517775
829,Gamma,0.08436417,-0.6087877,-0.46407992,0.30717078
830,Alpha,0.9445444,0.34396067,0.014297016,0.2643986
831,Beta,0.76609933,-0.116042666,-0.105679005,0.4891567
832,Delta,1.6478567,0.82608575,0.662433,0.63255084
833,Theta,1.1208,0.38693613,-0.03286678,0.67517775
834,Gamma,0.07342779,-0.6142937,-0.45914567,0.30717078
835,Alpha,0.9445444,0.3367842,0.019038819,0.2643986
836,Beta,0.76609933,-0.12607107,-0.11485531,0.4891567
837,Delta,1.6478567,0.79172355,0.65142065,0.63255084
838,Theta,1.1208,0.4038743,-0.037594732,0.67517775
839,Gamma,0.07342779,-0.6229367,-0.45112908,0.30717078
840,Alpha,0.9445444,0.32508993,0.01967642,0.2643986
841,Beta,0.76609933,-0.12867709,-0.11472735,0.4891567
842,Delta,1.6478567,0.7504539,0.63762283,0.63255084
843,Theta,1.1208,0.4106215,-0.048862804,0.67517775
844,Gamma,0.07342779,-0.627907,-0.44202295,0.30717078
